cs1_site,cs1_siteName,cs1_product,cs1_productName,cs1_year,cs1_yearName,cs1_number_of_classes,cs1_courseaId,statecode,Value,statuscode,Value,cs1_status,value,cs1_name,cs1_code,CreatedOn,cs1_startdate,cs1_enddate
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,10A64E75-148F-EC11-A8C8-00505697537D,חורף בג' 2025,,92DA12A8-F3E7-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 4 - חורף בג' 2025 @home,977250000,2023-05-01 07:42:04.000,2025-01-30 22:00:00.000,2026-01-30 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,10A64E75-148F-EC11-A8C8-00505697537D,חורף בג' 2025,,B69EB9C5-F3E7-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 4 - חורף בג' 2025 ת""א - מגדלי אלון",117255100,2023-05-01 07:42:50.000,2025-07-31 21:00:00.000,2026-01-31 22:00:00.000
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,71714632-80ED-ED11-9123-00505697537D,אביב פס' 2028,,40BC9C3E-80ED-ED11-9123-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2028 ירושלים,502280900,2023-05-08 09:10:59.000,2028-01-30 22:00:00.000,2028-07-30 21:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,19FA5D1A-7C69-EC11-A8C8-00505697537D,אביב פס' 2027,1,FCE70C75-4003-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2027 גני תקווה,502275000,2022-07-14 06:44:58.000,2027-01-01 00:00:00.000,2027-04-01 00:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,E1AF5D9D-AF77-EC11-A8C8-00505697537D,סתיו פס' 2024,1,F299351F-5403-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2024 קרית ביאליק,504240400,2022-07-14 09:05:36.000,2024-07-01 00:00:00.000,2024-09-30 00:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7F4E1AD1-5992-EC11-A8C8-00505697537D,אביב פס' 2025,,64277D16-9D05-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2025 באר שבע,502251000,2022-07-17 06:53:03.000,2024-12-31 00:00:00.000,2025-03-31 00:00:00.000
2168DCEA-8AD5-E611-A6A0-0050569937A8,נתניה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,1,C5CD2B34-9E05-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2023 נתניה,503234700,2022-07-17 07:01:04.000,2023-02-28 00:00:00.000,2023-08-30 00:00:00.000
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,2,AEB78F6C-3E07-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 עפולה,505231600,2022-07-19 08:40:26.000,2023-09-01 00:00:00.000,2023-12-01 00:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,4E554676-E708-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2024 ת""א - מגדלי אלון",502245100,2022-07-21 11:22:55.000,2023-12-31 22:00:00.000,2024-03-30 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,2,98951B83-F40B-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - חורף פס' 2023 ת""א - נאות אפקה",505235200,2022-07-25 08:33:52.000,2022-12-30 22:00:00.000,2023-04-29 21:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,4,6942D0A7-9B0D-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 באר שבע,505231000,2022-07-27 11:02:51.000,2023-09-01 00:00:00.000,2023-12-01 00:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,00FDC574-76E5-EC11-BB62-00505697537D,חורף פס' 2025,,BB598482-320E-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2025 ראשון לציון,505250300,2022-07-28 05:02:42.000,2024-12-30 22:00:00.000,2025-04-29 21:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CC4ACD65-DA93-EC11-A8C8-00505697537D,חורף פס' 2023,4,74B84333-400E-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2023 מודיעין,505233500,2022-07-28 06:40:52.000,2023-08-31 21:00:00.000,2023-11-30 22:00:00.000
26B9F470-1E43-E411-A909-005056BD5C9D,מודיעין,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,F683335D-AFD1-EC11-AB9D-00505697537D,אביב פס' 2026,,21A15A6C-6C0E-ED11-93C9-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2026 מודיעין,502263500,2022-07-28 11:57:22.000,2025-12-31 22:00:00.000,2026-03-31 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,22FCDB74-D023-E111-AE1B-005056BD5C9D,מכינה מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,EA189486-A729-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 4 - קיץ בג' 2022 @home,976220000,2021-10-10 08:53:27.000,2021-12-31 22:00:00.000,2022-07-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,74ABB6F3-0995-EA11-AC48-00505697537D,קיץ בג' 2022,1,F96EB64B-A829-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - קיץ בג' 2022 @home,116220000,2021-10-10 08:58:55.000,2022-10-31 22:00:00.000,2022-07-31 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,2,A388D73A-5E2A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה מתמטיקה 5 - חורף בג' 2023 ת""א - קרמניצקי",997235700,2021-10-11 06:41:15.000,2022-07-31 21:00:00.000,2023-02-27 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,5,19EC3E5D-5E2A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מתמטיקה 5 - חורף בג' 2023 ת""א - קרמניצקי",127235700,2021-10-11 06:42:13.000,2022-07-31 21:00:00.000,2023-01-31 22:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,FC61B274-382B-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 הרצליה,505220200,2021-10-12 08:43:27.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",62395813-AC48-E411-A909-005056BD5C9D,GMAT - כמותי,9E9F3D47-052C-EC11-94F7-00505697537D,שנת 2022,8,8202D44E-052C-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"GMAT - כמותי - שנת 2022 ת""א - מגדלי אלון",168225100,2021-10-13 09:09:49.000,2021-12-30 22:00:00.000,2022-12-29 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",B03CF86D-AB48-E411-A909-005056BD5C9D,GMAT - מילולי,9E9F3D47-052C-EC11-94F7-00505697537D,שנת 2022,6,0E918E0B-0B2C-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"GMAT - מילולי - שנת 2022 ת""א - מגדלי אלון",178225100,2021-10-13 09:50:50.000,2021-12-30 22:00:00.000,2022-12-29 22:00:00.000
769D5DED-FC18-E111-B8F6-005056BD3748,עפולה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,BEA872E6-7A2D-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 עפולה,504221600,2021-10-15 05:44:02.000,2021-12-31 22:00:00.000,2022-12-29 22:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,F0694D1E-1C2F-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 גני תקווה,505225000,2021-10-17 07:30:46.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,2,D79FE1EC-B630-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - חורף פס' 2022 ת""א - נאות אפקה",505225200,2021-10-19 08:31:22.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
2D4C9318-5E5A-E711-A4E6-0050569937A8,גני תקווה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,D6D66AA6-9C34-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2022 גני תקווה,504225000,2021-10-24 07:33:26.000,2021-12-31 22:00:00.000,2022-12-29 22:00:00.000
CBF39B86-F270-E011-A41E-005056BD3748,באר שבע,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,4,1B313360-F534-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 באר שבע,502231000,2021-10-24 18:08:23.000,2022-12-31 22:00:00.000,2023-07-31 21:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",B2C2B746-6187-E011-942D-005056BD3748,פיסיקה 5,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,3,974B0461-5535-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פיסיקה 5 - קיץ בג' 2023 ת""א - קרמניצקי",936235700,2021-10-25 05:35:36.000,2023-01-31 22:00:00.000,2023-08-27 21:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,2,88C4A3B6-2736-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 חדרה,502231400,2021-10-26 06:41:19.000,2022-12-31 22:00:00.000,2023-07-31 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,B380B3EE-AD3A-EB11-B993-00505697537D,סתיו פס' 2022,1,A6069AE4-B437-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - סתיו פס' 2022 ת""א - נאות אפקה",504225200,2021-10-28 06:04:22.000,2021-12-31 22:00:00.000,2022-12-29 22:00:00.000
4001D524-88F8-E911-BE04-00505697537D,"ת""א - קרמניצקי",A042C4C0-ABAE-E811-8A51-00505697537D,מכינה פיסיקה,245DDC1A-5535-EC11-94F7-00505697537D,קיץ בג' 2023,1,E1506885-BA37-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"מכינה פיסיקה - קיץ בג' 2023 ת""א - קרמניצקי",896235700,2021-10-28 06:44:47.000,2023-04-30 21:00:00.000,2023-08-31 21:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,619E9693-1C3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - חורף בג' 2023 ראשון לציון,117230300,2021-10-31 07:31:36.000,2022-07-31 21:00:00.000,2023-01-31 22:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,CA40E198-5D87-E011-942D-005056BD3748,מתמטיקה 4,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,DC16F2C0-1C3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 4 - חורף בג' 2023 @home,117230000,2021-10-31 07:32:58.000,2022-12-31 22:00:00.000,2023-07-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,C7A8C5EF-1C3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2023 @home,127230000,2021-10-31 07:34:12.000,2022-12-31 22:00:00.000,2023-07-30 21:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,37E07379-1D3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2023 הרצליה,127230200,2021-10-31 07:38:01.000,2022-12-31 22:00:00.000,2023-07-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,9C06F551-1F3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2023 @home,997230000,2021-10-31 07:51:15.000,2022-07-31 21:00:00.000,2023-02-27 22:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,CB552064-5D27-EC11-A8D9-00505697537D,קיץ פס' 2023,5,4570C18B-1F3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - קיץ פס' 2023 ת""א - מגדלי אלון",503235100,2021-10-31 07:53:01.000,2023-02-28 22:00:00.000,2023-08-30 21:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,B7DFC7B2-1F3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2023 ראשון לציון,997230300,2021-10-31 07:54:03.000,2022-06-30 21:00:00.000,2022-09-30 21:00:00.000
8CEB78FB-A770-E011-A41E-005056BD3748,הרצליה,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,702D78DD-1F3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2023 הרצליה,997230200,2021-10-31 07:55:11.000,2022-07-31 21:00:00.000,2023-02-27 22:00:00.000
CAF39B86-F270-E011-A41E-005056BD3748,כפר סבא,51CA2D4F-8287-E011-942D-005056BD3748,מכינה מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,9D5980FF-1F3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה מתמטיקה 5 - חורף בג' 2023 כפר סבא,997230700,2021-10-31 07:56:11.000,2022-07-31 21:00:00.000,2023-02-27 22:00:00.000
27D74FAF-B386-E011-942D-005056BD3748,אשדוד,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,3,7F016D4B-3A3A-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 אשדוד,502231300,2021-10-31 11:04:28.000,2022-12-31 22:00:00.000,2023-07-31 21:00:00.000
2A728C40-B473-E811-B9FF-00505697537D,"ת""א - נאות אפקה",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,2,74C8548B-013B-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - אביב פס' 2023 ת""א - נאות אפקה",502235200,2021-11-01 10:50:42.000,2022-12-31 22:00:00.000,2023-04-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,1,97EC1E36-E93B-EC11-94F7-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - קיץ פס' 2022 @home,513220000,2021-11-02 14:28:57.000,2022-02-28 22:00:00.000,2022-08-31 21:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,02A3B5DA-C93E-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 קריון / קריות,503220400,2020-12-15 11:37:05.000,2022-02-28 22:00:00.000,2022-08-30 21:00:00.000
EA0A711B-E261-EA11-AC48-00505697537D,רמת ישי,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,88DD189C-5AF9-E811-AD77-00505697537D,סתיו פס' 2021,1,DA94AC8E-6C3F-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2021 רמת ישי,504215800,2020-12-16 07:01:45.000,2021-05-31 21:00:00.000,2021-11-29 22:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,14279348-8F43-EB11-974B-00505697537D,אביב פס' 2024,,19C3245B-8F43-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2024 @home,502240000,2020-12-21 13:20:57.000,2023-12-31 22:00:00.000,2024-04-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,3E4F2A6F-C4B3-EA11-81AC-00505697537D,אביב פס' 2023,4,06C639E1-8F43-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - אביב פס' 2023 @home,502230000,2020-12-21 13:24:41.000,2022-12-31 22:00:00.000,2023-04-30 21:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,88DD189C-5AF9-E811-AD77-00505697537D,סתיו פס' 2021,3,FC3A07B3-3745-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2021 @home,504210000,2020-12-23 15:58:34.000,2021-05-31 00:00:00.000,2021-11-29 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,286C8FAB-5AF9-E811-AD77-00505697537D,קיץ פס' 2021,3,82907E3E-F045-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - קיץ פס' 2021 @home,513210000,2020-12-24 13:59:37.000,2021-02-28 22:00:00.000,2021-04-14 21:00:00.000
08C74B2E-B473-E811-B9FF-00505697537D,"ת""א - מגדלי אלון",A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,8,F38F5859-0849-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,"פסיכומטרי - חורף פס' 2022 ת""א - מגדלי אלון",505225100,2020-12-28 12:29:41.000,2021-12-31 22:00:00.000,2022-04-30 21:00:00.000
EE0B8076-F270-E011-A41E-005056BD3748,ירושלים,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E23292D-E21C-EB11-B993-00505697537D,קיץ פס' 2022,3,F935F900-0850-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2022 ירושלים,503220900,2021-01-06 10:14:55.000,2022-03-01 00:00:00.000,2022-08-31 00:00:00.000
CE4AA9DF-B8E1-E011-8DD2-005056BD3748,@home,E617975E-D123-E111-AE1B-005056BD5C9D,מכינה פסיכומטרי,88DD189C-5AF9-E811-AD77-00505697537D,סתיו פס' 2021,1,C383E3B2-8A53-EB11-974B-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מכינה פסיכומטרי - סתיו פס' 2021 @home,514210000,2021-01-10 21:27:59.000,2021-04-30 00:00:00.000,2021-11-30 00:00:00.000
2EFCF004-A870-E011-A41E-005056BD3748,ראשון לציון,83CA2D4F-8287-E011-942D-005056BD3748,מתמטיקה 5,4A4A9834-EDA7-EB11-9772-00505697537D,חורף בג' 2023,1,4C4A9834-EDA7-EB11-9772-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,מתמטיקה 5 - חורף בג' 2023 ראשון לציון,127230300,2021-04-28 06:44:49.000,2022-12-31 22:00:00.000,2023-07-30 21:00:00.000
AC84A91C-1817-E411-A08B-005056BD5C9D,רחובות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,4,DB277B3A-46AB-EB11-9772-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 רחובות,505223100,2021-05-02 12:59:29.000,2022-07-31 21:00:00.000,2023-01-30 22:00:00.000
541286E3-B386-E011-942D-005056BD3748,חדרה,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,41CA0823-0849-EB11-974B-00505697537D,חורף פס' 2022,3,DEED58EC-A2AC-EB11-9772-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - חורף פס' 2022 חדרה,505221400,2021-05-04 06:35:32.000,2022-07-31 21:00:00.000,2023-01-30 22:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,C7CDDF50-2CE6-EC11-9866-00505697537D,סתיו פס' 2027,,82FAA25C-2CE6-EC11-9866-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - סתיו פס' 2027 קרית ביאליק,504270400,2022-06-07 06:37:55.000,2027-12-30 22:00:00.000,2027-12-28 22:00:00.000
E537F0FE-B386-E011-942D-005056BD3748,קריות,A29C36C3-6187-E011-942D-005056BD3748,פסיכומטרי,7E658758-F699-EC11-A8C8-00505697537D,קיץ פס' 2027,,ECF0D9F2-2CE6-EC11-9866-00505697537D,0,פעיל,1,פעיל,861650000,ייצוגי,פסיכומטרי - קיץ פס' 2027 קרית ביאליק,503270400,2022-06-07 06:42:07.000,2027-02-28 22:00:00.000,2027-08-30 21:00:00.000
